node,eigenvector
2576514220,4.1912627127171863e-17
2576514221,-2.988179740281828e-19
2576514222,3.664721564296597e-20
2576514224,-1.1288259337528199e-19
2576514225,1.1926903746589543e-19
2576514226,-3.234343120840714e-19
2576514228,4.6778123051753273e-20
2576514229,-1.7174777695562424e-19
2576514231,-2.711632230786197e-19
2576514234,4.179910673934325e-17
2576514237,-1.993392444857948e-20
2576514239,4.215154925342528e-18
2576514240,8.94282286071362e-19
2576523974,-4.756697913465849e-19
2576523975,-5.777332377195529e-18
2576523978,-1.0800974216274598e-19
2576523981,3.474474290246327e-17
2576523982,2.6403555756802784e-18
2576523987,3.7417356843171497e-19
2576523990,5.455920085931005e-19
2576524006,-4.448126046519083e-19
2576524017,-1.679620845569414e-19
2576524019,-1.2657609576017216e-18
2576524025,-4.637767700458229e-19
2576524032,-5.555382715082091e-20
2576524040,-1.4929800971414654e-19
2576524053,3.5483126494993445e-19
2576524055,2.5359453902002224e-19
2576534153,1.5012662092777795e-19
2576534157,6.050924607197204e-19
2576534158,4.960252921745414e-18
2576534159,2.897487267041277e-19
2576534162,1.2916157223780375e-19
2576534169,2.9352962816137105e-19
2576534174,3.8243017714828965e-19
2576534176,6.682906726107249e-19
2576534180,4.2252718332568973e-19
2576534192,1.36913033189222e-19
2576534194,-3.4670514241114024e-19
2576534196,2.182071613423144e-19
2576534198,-4.5609085774848725e-20
2576534206,2.4986019802615605e-19
2576534225,-1.0838521951048653e-19
2576534232,2.382703121109338e-19
2576549261,1.4066737724754346e-18
2576549263,-6.794225059603004e-20
2576553889,3.1903793241522713e-19
2576553921,-7.610317922984775e-20
2576553937,-2.664269324114957e-19
2576553953,1.2635829084860323e-19
2577241432,-5.131170635978282e-19
2577241448,-5.472333115726529e-19
2577247557,1.7755429628097232e-19
2580965861,2.1790787916994706e-16
2580965866,1.7572353381667535e-13
2580965876,1.0030888520615492e-15
2581713064,7.463269967378288e-18
2581713080,1.1271834681371433e-15
2581713082,2.5509268329962574e-15
2581713084,1.2206895167266098e-17
2581717957,1.6702954535095202e-18
2581723336,2.2308221266081527e-19
2581723342,1.3222192648419833e-20
2581953345,1.4787169403263087e-19
2581953356,2.6215340136034723e-17
2581953357,2.616292465824022e-17
2581953381,1.319738419946346e-15
2581953403,1.3234874247618574e-12
2581953405,6.332406805147503e-11
2581953416,2.6292271330694544e-17
2581953418,1.3196939110809337e-15
2581953423,1.0458239106050224e-18
2581953434,2.688797232276645e-16
2581953443,1.3050202075391948e-13
2581953445,2.6444580959997147e-15
2581953447,2.6292699511579693e-14
2581953463,1.3386659084425876e-14
2581953466,2.608555474844009e-16
2581953482,1.331161974368613e-13
2581953485,1.3158524414559861e-11
2581953489,1.3126093131317483e-14
2581956155,1.402448601701909e-18
2581956180,-1.4680114567360327e-19
2581956186,-1.1765850702188614e-19
2581958955,1.5273297445642592e-19
2581958957,3.0699920577140952e-18
2581986943,8.70378890037994e-12
2615107509,-4.104405864554382e-19
2615107527,1.8920913727129317e-20
2615107533,3.600104612147765e-19
2615107544,2.6560654231076694e-17
2615107554,-1.8601868153364948e-20
2615107557,-8.420092672912768e-20
2615107619,1.0835941436299374e-18
2617718051,-1.5312085800423453e-19
2617718160,3.07872636265076e-19
2617718183,5.053580451705832e-21
2617718185,3.183637037631223e-19
2617718209,6.606529996665447e-21
2617718211,1.1560305131349718e-19
2617718218,1.7731988166848362e-19
2617718238,6.203214972143743e-19
2617718243,1.0589781862854395e-18
2617718252,4.1527612422589208e-19
2617718264,-1.6984483823234448e-19
2617718284,2.3147234098984055e-19
2617718287,6.109736701365547e-20
2617718308,3.6785511520660216e-19
2617718311,3.5617264413393273e-19
2617718312,6.816817270410151e-19
2617718324,5.812331840477521e-19
2617718327,4.2047085672925316e-19
2617718332,-4.616745360305438e-19
2617718337,8.705043836747187e-19
2617718342,8.025221681927776e-20
2617718345,7.703036343770437e-19
2617718360,-8.41186988758663e-19
2617718361,6.784445768022699e-19
2617718364,-3.703092925094299e-20
2617718380,-3.197519540126749e-19
2617718385,-4.52704996637868e-19
2617718416,-1.2754307003106103e-20
2617718425,-1.0109123839683658e-19
2617718428,-2.1536268169303723e-19
2617718448,-1.1568253814903304e-19
2617718452,-6.901050071969909e-20
2624233278,-1.577633861413323e-19
2624300271,2.1368130174644361e-19
2626091420,-1.5211754275183065e-19
2626091960,-5.238855473804358e-21
2626092037,3.733795348096735e-19
2626092122,1.2924716730700663e-18
2626597555,-6.241641488168217e-20
2637099675,-6.360868681686326e-20
2687860331,-4.36899945868327e-17
2687860332,-2.9106695844532923e-18
2687860334,-2.1674655881141533e-17
2687860337,-7.056674102606972e-18
2687860338,-8.254886810486049e-19
2687860340,1.3094315758118375e-18
2687860341,-1.85449980481885e-18
2687860344,-5.214399609998573e-18
2687860345,-9.532921607339315e-18
2687860347,-4.912111423140617e-18
2695229140,-5.563423928296719e-21
2707966253,-2.369723130658248e-19
2708093075,-3.094775196604678e-20
2711868857,8.962709051325825e-20
2720343937,9.408395234018e-19
2720343939,1.5843488308494984e-19
2720344122,-8.671192704482261e-21
2720344124,-9.471924409149294e-19
2720347977,-7.174180477175135e-19
2735191993,-2.4498932002578885e-19
2738444592,1.231480480587969e-19
2751005734,-1.348015864607332e-19
2751005735,1.5444605907641033e-19
2751034580,3.126427909405472e-20
2757556724,-3.518308221722725e-20
2757574990,-5.3491471616084384e-20
2757574995,4.168706864604861e-19
2757575007,1.0745277903382268e-18
2757587749,9.20229722695501e-15
2757598297,-5.208264021303745e-20
2758080741,6.670024730527522e-19
2758090341,1.8781485632581136e-20
2759839374,-4.960223280758742e-19
2759839378,-3.578745074908274e-19
2760002247,9.175810710221015e-19
2760002270,-4.2864780854916467e-20
2760015314,2.4131742660420496e-19
2763909498,-1.997815222173895e-20
2815554443,1.0520079368796407e-19
2815591541,5.75335998968702e-18
2815591544,-3.7668844790630774e-19
2815591547,-1.1871257383923466e-18
2888220922,-1.047413393769256e-17
2888220923,-9.437752668822848e-17
2899849305,5.15611572142175e-17
2899849350,5.098122766836137e-16
2903385335,-9.38738783938834e-19
2905010514,9.373009193953312e-20
2905010521,-6.875697072731506e-20
2905977301,-8.056124897058339e-20
2915734228,-3.4033511304257883e-19
2930373635,-2.0341060254787543e-20
2930373668,2.3417008823723246e-19
2930385310,3.622249304306679e-19
2930400805,-3.378505723996088e-19
2930421280,-1.9342024341119317e-19
2930421295,-1.5134785641670329e-19
2930426263,6.765428159431665e-21
2935890563,5.22433275465485e-12
2958670062,3.222632243885957e-19
2958850603,7.586821017715838e-18
2958850607,7.238828737778109e-19
2958850612,2.693416249453832e-18
2958850631,8.957462015989252e-20
2958850736,-3.742403501191101e-19
2958850744,8.697265788844661e-21
2958850947,4.41682396067844e-18
2958850952,-3.829016307252763e-19
2971465762,3.256382561622231e-19
2975737037,9.930581363120263e-19
2976507433,1.448578601644157e-16
2985470198,-2.509389010531404e-18
2995255822,-4.425697015428754e-19
3000272345,1.4407241156574528e-18
3011795142,6.737931365442515e-19
3017038657,1.352829206516056e-14
3017038658,3.017663488688849e-15
3017038662,4.421745057262511e-15
3021397468,2.831385104253912e-19
3021397473,-4.650242706916071e-19
3036295852,-1.0541767608314872e-20
3036815556,-3.4796537920447946e-19
3080595601,1.0011196124518176e-19
3080595602,2.0605515198879413e-18
3080595607,1.0983357680082146e-19
3080597994,-2.185716172936623e-19
3080598000,-1.8593827237469308e-19
3080598013,2.3974672376654557e-15
3080598027,3.4927138521099316e-15
3080598031,5.516025677304033e-15
3080598032,3.79120700334778e-14
3080598034,2.7484101751823657e-19
3090763263,-3.114207526109012e-19
3090763264,-1.2355195422466028e-18
3090763265,-2.8521206579093213e-19
3090763273,-1.8609192509745027e-19
3092375262,2.5954626660373344e-19
3092375266,-3.1785558611144716e-19
3092390110,-1.7923612856755046e-19
3106126336,-7.61187402777851e-19
3127025786,1.0445727447958756e-14
3127025794,1.0404528894672016e-15
3127025800,1.0226209626358369e-16
3127031280,-3.6517895372293723e-20
3127031281,2.746796188648623e-20
3127033089,5.376249964393204e-19
3127033090,1.3690660937687103e-21
3127041068,1.027349497813669e-17
3127041070,1.018145508569925e-18
3165810038,1.7542525685193443e-19
3165812841,-3.653012787292062e-20
3165812888,2.047207821284617e-19
3165812891,-1.6890441288831123e-19
3165812897,-2.1949529674565014e-19
3165812899,-5.163070919199538e-20
3165812901,3.2834084668332074e-19
3165812921,-3.1585621895362774e-19
3165812950,-1.0064815225482878e-19
3165812956,9.843964940758383e-20
3165812958,-2.025104758376706e-19
3165813165,2.5312564087202187e-13
3165813168,2.495872142623108e-14
3165813176,9.192152802180884e-20
3165813206,-3.8586522942206803e-20
3165813405,3.091018828527484e-17
3165813413,3.2500327536445576e-18
3165813494,-1.4211889775962093e-19
3165813496,3.146085079438589e-19
3165813497,4.804227891688198e-19
3165813502,-2.6384439888179386e-19
3165813509,8.567990712054296e-16
3165813513,3.4087254582396786e-18
3165813517,3.3596824502635856e-17
3165813525,1.8693926135583976e-19
3165813526,6.488090006869214e-18
3165813540,2.5223919283754036e-20
3165813541,5.329289885907059e-19
3165813551,1.0606046891724644e-19
3165813554,-2.3910578714452123e-19
3165813560,6.940794386687708e-20
3165813680,1.928754657982008e-19
3165813684,-7.963669691531898e-20
3165813692,-4.11414118165535e-19
3165813710,2.4330232161297303e-20
3165813725,1.0050234019497006e-19
3165813731,-7.829137694672258e-20
3165813752,-1.584060172623779e-19
3165872020,-1.935681934860353e-19
3165872025,-1.5701857773601561e-19
3165872041,1.2375173889532086e-19
3165872681,7.154197972774185e-19
3165872683,3.962843755424138e-19
3165872697,2.162512344450893e-18
3165872714,5.501210336173727e-19
3165872720,3.2557495868211577e-19
3165872722,-1.5555125430042468e-21
3165872726,3.2717853145451533e-19
3165872727,-2.758804704170016e-19
3165872728,1.627740949363726e-20
3165872739,1.4377527497950304e-19
3165872799,2.1523982361378608e-19
3165872834,5.285648182659127e-19
3165872840,9.268762006176527e-19
3165872970,-3.415274051374734e-20
3165872974,2.815459437210407e-19
3165873001,-2.6057815926939006e-19
3165873057,1.8549689365467733e-19
3165873077,5.802151900289158e-19
3170259967,3.5804854825559084e-12
3177606420,1.872892636377124e-18
3177606429,3.8481327538824923e-19
3186433509,1.809043396286629e-17
3186433517,6.372952404578524e-16
3229954057,3.62643550769988e-19
3245625471,-1.109694922560436e-19
3245625475,-3.5080654295347746e-20
3245625503,2.228791659180236e-19
3245625514,8.978158582381354e-20
3245625515,2.896526641021039e-19
3245625519,5.465103971507358e-19
3245625525,2.4983955228687666e-19
3245625540,7.176535096222836e-19
3245625542,2.7786234225630995e-19
3299152412,8.669101740760753e-11
3320237291,1.415303020723491e-17
3330260750,8.180431294996585e-18
3330346161,7.437592506279119e-20
3330346166,-8.842659458317428e-19
3331308323,1.1579552919697932e-19
3331398213,4.969571210041555e-19
3332664391,1.5846773887351594e-18
3332683217,1.549565081182776e-15
3334383175,-1.8787081730992277e-19
3338682978,-9.175842958078131e-19
3338682979,-2.4229866845103166e-20
3338682980,-8.99616714290614e-19
3338682984,1.6734305886374036e-18
3338682986,3.6284624001737865e-18
3338683198,1.7129950791994377e-19
3338683206,1.0246441265226291e-19
3338683214,-1.5041156316662342e-20
3338683228,-2.565237852766064e-19
3338683232,4.0652101644627516e-19
3338683252,1.4032625165659137e-19
3338683262,-2.442585188826804e-19
3338683273,1.6731464363947484e-20
3338683274,1.5764366830537322e-19
3338683277,-8.06767568987876e-20
3339083194,1.7439657686320605e-19
3339083254,7.926547333786778e-20
3344205079,1.1399322404713036e-17
3344205086,8.594010182735683e-19
3352836705,-3.652711674901251e-20
3403071001,8.387563139142188e-20
3403165824,-5.855821563125293e-21
3403165848,-2.943766366667781e-19
3403165887,1.2748985321173967e-18
3403166196,7.776870676527612e-19
3403166209,-9.423886004162738e-20
3403166213,-3.33138135234441e-19
3403166229,7.618597682517908e-19
3403166246,2.1504900341751114e-19
3403166292,1.0060418837621379e-17
3403166390,2.088928836192855e-16
3403166413,1.261540825206945e-16
3416928014,-1.4716602125390638e-19
3416928016,-7.710196843721691e-19
3416928019,2.602950930841902e-19
3416928022,-2.8075930210462784e-19
3416928024,-2.1319942099708924e-19
3416928035,3.970043559819119e-20
3416928036,3.2963493962378602e-19
3416928041,-3.601833913895293e-19
3416928042,1.8908440319025856e-19
3416928060,-2.2283950977183584e-19
3416928062,-3.8042631582054057e-19
3416928063,-3.7526391085229573e-19
3416928069,7.839703201857548e-20
3416928070,6.496402814531361e-20
3416928075,1.8869006194276488e-19
3416928076,9.815241729303192e-20
3416928088,-8.725752932216715e-20
3416928089,9.17248819347454e-20
3416928202,-2.0139300695507255e-19
3416928205,4.200699308849104e-19
3416928218,1.8494302152912373e-19
3416928229,-5.014736077697531e-19
3416928230,2.0573682970559652e-19
3416928243,2.083368239082709e-19
3416928270,-5.276550686280719e-19
3416928271,-7.521208123641852e-20
3416928283,-7.824794049697698e-19
3416928295,6.257958584218238e-20
3416928298,-6.160062574910867e-20
3416928300,-8.172222274067665e-21
3416928328,-1.0866120288449027e-19
3416928330,1.1880526956738185e-19
3416928332,-2.320733886744665e-19
3426875564,-1.8304630844515114e-19
3426875565,-1.942021073920821e-18
3440185492,-7.092801866333635e-21
3440187417,1.3539503117300174e-19
3440187458,4.943057389145013e-20
3440187568,5.574982787680057e-19
3440187570,-4.148785806908634e-19
3440187573,2.809554042501431e-19
3440187578,-5.876067781521851e-19
3440187720,5.524295712625122e-20
3449075495,1.886899338576735e-21
3453083285,-2.7816217089094503e-19
3453083287,-1.7919885619981228e-18
3453103293,-8.42899852543149e-18
3453103294,1.2841968680954308e-19
3453103297,-4.231980558732989e-18
3453103302,3.699428631588023e-19
3453103303,1.119087770440258e-20
3455012036,1.1610587362135615e-19
3455012044,-1.2233361416274728e-18
3455012046,2.5288389805935276e-20
3457078419,2.3414925640480344e-19
3457100732,2.8639935265575787e-16
3468994836,1.500090261231328e-19
3474104775,3.0981134850444624e-17
3474104776,3.3990319061586225e-19
3474104777,3.2061911523151326e-18
3474104781,1.7055957566958042e-20
3491218031,-1.125222872572354e-18
3491218101,-8.033302069177116e-19
3491218122,-9.38501844618595e-20
3491262807,-9.051241378778757e-20
3491262861,-6.90674790491887e-19
3491263097,-8.526181829588927e-19
3491263188,-5.616370047753403e-20
3493925641,-2.9470951528214524e-19
3493926782,-3.140276931607663e-19
3493926928,-4.857148563755422e-19
3493988846,-3.1990343311311637e-19
3493989183,-1.3386814953755244e-20
3493989380,4.480909526934427e-19
3494010005,-1.2023549002865024e-21
3494175604,-4.62397917741754e-19
3494216355,-4.8972000530371914e-20
3497075979,2.0583141721324945e-17
3497075980,2.055786059223941e-18
3497075986,4.3088207371487067e-19
3497075988,-4.2033064423433986e-20
3524627416,3.695659248014271e-19
3524710951,2.10198527041554e-19
3524723675,-1.2260600398114204e-19
3524730342,1.6317709996237322e-19
3524742718,-9.339467569102613e-19
3524742720,-6.191999768533954e-20
3524742721,-3.301898206831023e-19
3524742728,5.054890712260158e-20
3524745094,1.5931163547953213e-19
3524745095,1.1643266101482496e-19
3524745096,2.2644628917790937e-20
3526308218,1.8843562885008506e-16
3526308221,2.2730259628265533e-17
3526308222,2.318378902399587e-16
3526308227,1.9129577914381296e-15
3526308231,4.159546025530558e-16
3526308232,1.8978767626251694e-14
3526784161,2.495467518872065e-19
3527113980,2.190563028231798e-18
3527113981,8.608309362282958e-20
3527113982,1.9407510606727697e-16
3527113984,2.0196025678106604e-17
3527113991,4.361199873932e-18
3527114393,2.667222812857649e-19
3527114394,1.960112847477556e-14
3527114396,2.0280293759346377e-17
3527114398,1.9721980036742727e-15
3527114400,1.9820789097809945e-16
3527114403,2.054011000514514e-18
3527114405,2.1916098572267445e-19
3527120217,1.4944855804181657e-14
3527120219,-2.8819098880092335e-19
3527120243,3.4067198832450395e-20
3527120246,1.88069667584162e-19
3527120256,1.5417462029428868e-16
3527120259,2.614061066245511e-18
3527120264,-2.0718756665727805e-20
3527120276,1.5341210200039048e-15
3527120281,-4.195013153528527e-20
3527120287,3.7679810527136015e-21
3527120290,1.6074243306142216e-16
3527121394,1.614416165456016e-17
3527121413,7.90764189700181e-18
3527121416,4.799660265768934e-17
3527121429,3.6726027482993174e-18
3527121430,-1.3903836850829725e-20
3527121435,2.5124956112675818e-20
3527125217,-6.199401431771959e-19
3527125239,-8.705309793265619e-20
3527125248,-1.5219982276328328e-18
3527134165,2.4733103910828316e-19
3527134177,3.4495184382711405e-19
3527134181,5.479003420453349e-17
3527134500,1.7637318417241334e-19
3527134505,4.387872233435392e-19
3527134513,5.549880831539502e-16
3527134515,2.777829738520964e-19
3527134519,-1.2950972926557633e-19
3527134529,3.981185180422917e-19
3527134547,1.7274599887640402e-17
3527134551,1.6316727432037707e-17
3527134552,1.682173875756969e-16
3527134555,1.7084008422375063e-15
3527134558,1.7327251822862653e-14
3527134559,2.1114247541079716e-18
3527134569,2.797047502156757e-18
3527134590,5.287335028760821e-17
3531834355,-5.55109144019322e-19
3533940570,-1.5960211451393283e-19
3533942022,3.435729164625154e-17
3533942025,3.416444342712378e-16
3534309142,2.2059112385159783e-19
3541554764,2.8343994462711308e-21
3551466508,3.9197643302806764e-17
3551466511,2.9232104065215702e-16
3566342573,-5.696466767669642e-21
3566342581,1.8389786148969628e-19
3566352585,-3.198377844737849e-19
3566352586,1.3259196102670098e-18
3566430824,1.4277821295805457e-19
3566430830,-1.5457227038706595e-19
3567025667,1.8263681485011785e-19
3569226393,5.303408822745e-17
3569226395,5.811007457650526e-17
3569226396,1.6077281476478367e-14
3572330393,-1.218493256441978e-19
3572330397,-6.082342030140476e-19
3572330400,-1.9006397494427964e-19
3572330402,-2.815028236104429e-19
3572330410,5.760235513622973e-20
3572330412,-1.8423854335634909e-19
3572330413,-2.492675667766166e-19
3572330414,-7.370801924740227e-20
3572330415,-7.307441639700969e-20
3572588701,3.7799305343921866e-19
3575084730,1.558838073255428e-16
3575352850,1.1577426557942584e-19
3575373295,-2.1088734349101405e-19
3575480354,-3.6874197914596134e-20
3575480363,-2.399690190699492e-20
3575817576,1.7839678790474304e-18
3575817623,1.23527316350779e-16
3575817634,1.2406000684075991e-15
3575817640,1.825098213562759e-16
3575817812,-1.8189539272136893e-19
3575817815,1.7436688826145784e-19
3575817839,2.9099705059525007e-19
3575817846,-2.2751224831269517e-19
3577509993,-4.744907207070035e-20
3580684410,-2.6211983444074425e-19
3580684430,-1.67522660997127e-18
3580684435,-1.0304695109203828e-18
3580684445,-3.735619388017153e-17
3580684459,2.3324990207473393e-14
3580684463,2.0977222172227566e-19
3580684477,3.316893044430137e-18
3583517820,8.89734599863108e-15
3583517821,2.2823317731513684e-16
3583779876,4.12697198719086e-19
3583779883,7.982034330002357e-20
3583828380,2.4172411163671456e-18
3583828391,-2.848952225293617e-19
3586711535,-9.527076609144407e-20
3588060131,3.256658640383194e-19
3588060133,-1.3617357537915937e-19
3588060137,-3.838782454119225e-20
3588060146,-8.051657188960031e-20
3588112933,9.867262661128956e-20
3588418308,3.9677633947088167e-19
3588418309,2.963013026172768e-19
3588418310,8.827337236247004e-18
3588418311,2.9303811481312484e-19
3588418321,8.3815900686692e-19
3588425492,4.973530148664562e-19
3588428002,1.6386169940656282e-20
3590011065,1.328217820513235e-20
3590294774,1.479010282673964e-19
3590624623,3.5330838315952902e-19
3590624626,1.9015738333368553e-19
3596136225,-7.742406834549162e-20
3596136228,4.4327661955510164e-20
3602879540,-1.5502933037784048e-17
3602879541,3.722531463882849e-20
3602879542,-1.772418275056412e-18
3605815180,-1.4014330222018812e-18
3605861650,-2.4997544474253372e-19
3605861655,-1.42580660293841e-19
3605861659,1.5193937618432183e-19
3605861665,-3.915914382331969e-19
3610997252,2.392864846868411e-19
3610997255,-2.0909398291798718e-19
3610997276,-1.2365559712740645e-19
3610997278,2.7531831455922496e-19
3610997286,-3.2050023855443636e-19
3610998008,6.926114848184799e-20
3610998022,2.5707379646244638e-19
3610998830,2.802595052382955e-19
3611499023,1.2045804356336745e-19
3612865795,-7.5835517233900645e-19
3612866010,-3.209694610722757e-19
3613072602,-1.800994572934e-18
3613072703,-9.199118527587204e-19
3613576403,1.3035282391090604e-19
3613576408,-1.5741477572479955e-19
3615268672,7.418727504983641e-19
3615269019,1.7242688143187993e-20
3615942224,1.8018174465367954e-19
3615942513,8.703560319158999e-20
3615942520,9.890085614556543e-19
3615943007,2.191022568359161e-21
3617527586,-6.176447652107768e-20
3617527605,-5.771944830608668e-20
3617527626,-2.7609506607877426e-19
3617527633,6.425557271086695e-20
3617687575,-3.5620448936255423e-19
3617687583,1.6617344725822608e-19
3617687938,5.505968000772443e-19
3617687982,-2.711073347750007e-20
3617687994,2.000455015277415e-19
3617688069,-6.864918690352279e-20
3617688114,-2.3066189212432693e-19
3617688124,-7.996352218025898e-20
3617688126,1.0136152600387957e-22
3617688136,2.5436608328164737e-19
3617688137,1.4674059035661296e-19
3617688151,-1.9665851349360522e-19
3617688165,-1.4199240797602014e-19
3617688171,1.9741465547853756e-19
3617749756,4.8441988913712196e-20
3617749761,-3.985944845767026e-20
3617749792,-4.164145052288001e-19
3620462640,5.5766462832536875e-18
3620462699,6.054633063260046e-14
3620462702,4.929313347781809e-13
3620462704,5.6652878759977455e-15
3620462714,5.745424177453467e-14
3620462759,5.279933841500303e-13
3620462765,1.2661224105115928e-13
3620462777,1.3046597642848207e-13
3620462792,3.780223765835468e-13
3620462950,2.3489981717527833e-14
3623992290,5.4248130984121255e-18
3625107719,-1.9980327482159254e-19
3625107721,5.745066173741691e-16
3625129729,2.83081426358188e-19
3625129738,2.9099464478770482e-18
3625430236,1.1568644560534463e-19
3625470760,-9.72909744252663e-20
3625470773,3.390124155303611e-19
3627915963,2.4209124943898473e-19
3627915965,-1.5006673341429661e-19
3629404277,3.894824005721218e-19
3629404279,3.786231525383095e-18
3629404285,3.303079350507187e-17
3629404291,3.2397288942227158e-18
3629404393,3.2987909506728097e-19
3629404399,3.293131159787045e-16
3629599230,8.273633027846515e-19
3629599237,8.553884443945146e-18
3629599242,8.008517652504315e-17
3629671124,1.8056862632892784e-18
3629674558,-7.597249196496755e-17
3629855594,-4.463985482764477e-18
3629855602,-6.215563237076425e-19
3631625275,2.3860765126951516e-19
3631694881,-7.324356297812107e-20
3631694883,1.9591275875027523e-20
3631694884,9.509845404058562e-21
3631694885,-2.6833553136921804e-19
3632937878,1.4550075531755976e-15
3632937879,1.4330750852491122e-16
3633199743,3.0407371607896845e-19
3635948030,-5.966160766747e-20
3635948037,4.313938427950199e-21
3635948326,-4.527622286676823e-19
3635948340,-2.1688223892402015e-19
3635948499,-2.7194911181040994e-20
3637033972,-1.0229615099086601e-19
3637680724,5.187786837367274e-19
3637845519,-8.723090613117446e-19
3637845521,-2.3944531874098844e-19
3637908263,6.133001146138005e-19
3637908264,6.371775368886226e-18
3637908266,1.9749340795884374e-19
3637945319,-9.06612398813241e-20
3637945354,-5.218858834933047e-19
3637945360,-8.798104596174407e-19
3637945774,1.9419573288180392e-19
3637985131,-2.638791862823829e-19
3639143993,-3.5801850787991893e-19
3639282030,3.1548255297618713e-19
3639314002,3.313239615214712e-20
3639340166,-7.404443421007305e-20
3639340179,-5.1531917065679307e-20
3639342899,-1.3795932087759878e-18
3639342903,-6.244840968714126e-19
3639902642,1.6305185757338535e-20
3639931229,2.2207859435669153e-19
3639931348,-5.601890284645538e-20
3639931654,3.2342999769995026e-19
3639931957,-2.0191275268902695e-18
3639932104,-2.0819809536289384e-19
3640995782,1.3474171480500868e-19
3641271740,-1.8109895910456732e-19
3641271778,-1.1721477767460098e-20
3641449691,-3.459549690104361e-19
3641449705,2.7657329536754073e-19
3641449713,1.5877730339626472e-19
3641449714,-2.414569763315627e-19
3641470284,2.524683247131819e-19
3641471897,-2.231501562575188e-19
3641471914,1.1262924483314616e-19
3641472058,4.329274289788868e-19
3641472416,2.3028602673970436e-19
3641512578,3.149138109452154e-19
3643272077,1.6963500060909056e-19
3643272712,2.2582659173902205e-19
3643272713,1.2200734795556967e-20
3643272725,-8.955467182150617e-20
3643272737,1.8276791755792958e-19
3643347494,-1.2059628688448034e-19
3643381435,3.828957771245823e-14
3645158060,-2.066953818993256e-19
3649687962,8.213903262164679e-19
3649688281,5.852207454161235e-19
3652990864,1.2355512931619525e-19
3652991032,2.78034055443539e-19
3652991339,4.000196777128103e-19
3652991598,-9.89792783229126e-20
3652991752,3.417648534838674e-19
3653305879,-1.190125751902821e-19
3653305921,-2.8020408759554277e-18
3653305944,-2.3187807009853734e-19
3654610921,-5.745256378028292e-20
3655958336,-8.037367716223835e-20
3655994650,1.6665703951919186e-18
3656004144,3.0510258731239045e-14
3656004145,4.077880552226297e-15
3656061527,2.4382910027019486e-19
3656061528,8.739370887733419e-17
3658828627,5.969081928882405e-19
3658992053,-2.1635434965962543e-19
3659096128,2.3649214277364352e-18
3659096133,2.347862885364404e-17
3659100687,1.208434830060731e-13
3659122744,1.6372703435579318e-19
3659122753,-3.0428408600432736e-19
3659122756,-7.47035722905243e-19
3659122762,1.101485445227825e-19
3659128072,5.709670660461979e-19
3659143022,4.400075238370144e-19
3659163104,4.7722491682797335e-18
3659185914,1.627083425280939e-17
3659185917,2.160568891671056e-18
3659185922,9.797829116367052e-20
3659185923,7.348776698621044e-19
3659185932,1.1581586974340662e-19
3659185940,-1.0382699286218389e-19
3659185941,6.448710163138857e-19
3659185949,1.3355386221307127e-18
3659185950,4.625206203767502e-19
3659290540,1.5881783645198362e-18
3659290541,1.1782114400432688e-17
3659290544,9.904278206990623e-17
3659290545,2.3367581359976755e-18
3659290548,2.5221986242080483e-17
3659290549,2.353991326031948e-16
3659290551,7.490873503028296e-16
3659290553,1.5148350119634845e-15
3659290554,7.262033246629927e-15
3659321137,1.6936536128324242e-19
3659321140,-9.458067779099897e-20
3659321146,4.6867933856681126e-20
3659332369,1.8606312209090377e-19
3660425870,8.03008901805579e-20
3660426579,-3.629023220879547e-20
3694496152,9.578575451975503e-17
3709891260,1.2487962072132878e-11
3710059502,-6.5569536615207736e-18
3710059515,-5.3302325522771915e-17
3710061544,2.666899224470242e-17
3710889043,3.52941644820753e-14
3711309117,1.4683245311298878e-18
3711316727,-1.7007151495234736e-17
3742120482,-2.831841989832591e-19
3742120511,1.006210990328591e-19
3758765943,4.071825973504437e-16
3758772623,1.785936844081376e-14
3758772657,4.129770931456702e-15
3766341481,3.4930043281447215e-17
3766341492,4.4376794576252694e-18
3807842264,1.2499225568066373e-19
3807842265,-1.0260290702484832e-20
3807842266,9.87248427227341e-19
3807842268,5.990558215871185e-19
3811090230,4.3318018789527156e-16
3812701967,-3.9616335291198616e-20
3814033151,5.299411102346637e-16
3814033864,1.0109084135087868e-18
3814033869,1.3828377454944469e-18
3859155202,-3.872280227828238e-19
3859155209,1.779596152038142e-19
3865625969,-1.9057759093784273e-19
3926097649,-1.3526056020802267e-19
3926097653,1.637357128751761e-18
3926100534,2.4971702549623024e-19
3926100541,2.195547425860757e-18
3926100551,1.862612235546079e-17
3934311185,-4.593347723796781e-19
3934311292,1.7996525085197476e-19
3942082249,1.4901020794193474e-13
3942142985,7.457949592130184e-13
3965156546,-2.527531673904607e-19
3980998881,-1.4233901009544152e-20
4006651086,3.3255560538024246e-19
4028804700,3.3409560987374136e-18
4028804704,1.5934896144154592e-17
4028804709,1.9005175953688853e-18
4045152291,-9.56017507782391e-18
4045152300,-9.236014281510355e-19
4081412317,-1.3676035719166284e-19
4100773189,2.4468153995848605e-19
4100773199,2.1617365063845998e-20
4100773203,-3.327056509041241e-19
4100773205,-5.8864221393598055e-21
4110705315,-1.1530573055721578e-19
4114492255,9.6872197322587e-20
4166433371,1.2466817666392429e-16
4170684551,9.252604651105533e-20
4209899292,-2.1587937410439104e-18
