home,work,flow,home_node,work_node
24005403202,24003751103,4.0,37635831.0,102609914.0
24005403202,24003751200,4.0,37635831.0,33154781.0
24005403202,24003980000,10.0,37635831.0,7386174054.0
24005403202,24005401102,10.0,37635831.0,2829421925.0
24005403202,24005401503,10.0,37635831.0,37582768.0
24005403202,24005401505,10.0,37635831.0,37759272.0
24005403202,24005401507,20.0,37635831.0,37327448.0
24005403202,24005402307,4.0,37635831.0,37703803.0
24005403202,24005402603,25.0,37635831.0,37680261.0
24005403202,24005402604,4.0,37635831.0,37766843.0
24005403202,24005403100,10.0,37635831.0,37646417.0
24005403202,24005403202,40.0,37635831.0,37635831.0
24005403202,24005403401,4.0,37635831.0,1217795668.0
24005403202,24005403802,10.0,37635831.0,37711240.0
24005403202,24005404101,4.0,37635831.0,37876366.0
24005403202,24005404202,4.0,37635831.0,1446351306.0
24005403202,24005404404,20.0,37635831.0,37452237.0
24005403202,24005408400,25.0,37635831.0,37285916.0
24005403202,24005408800,25.0,37635831.0,37562302.0
24005403202,24005490302,10.0,37635831.0,37632181.0
24005403202,24005490605,10.0,37635831.0,37291953.0
24005403202,24005491600,10.0,37635831.0,37824015.0
24005403202,24005492402,4.0,37635831.0,37596857.0
24005403202,24025301702,4.0,37635831.0,182944487.0
24005403202,24027602100,10.0,37635831.0,37186780.0
24005403202,24027605505,4.0,37635831.0,37203977.0
24005403202,24027606706,10.0,37635831.0,37053838.0
24005403202,24027606904,10.0,37635831.0,37202666.0
24005403202,24510030200,4.0,37635831.0,49512386.0
24005403202,24510040100,65.0,37635831.0,288278897.0
24005403202,24510040200,15.0,37635831.0,49478028.0
24005403202,24510060400,35.0,37635831.0,49525674.0
24005403202,24510110200,10.0,37635831.0,424631022.0
24005403202,24510120202,25.0,37635831.0,49484027.0
24005403202,24510120400,4.0,37635831.0,49486810.0
24005403202,24510120600,10.0,37635831.0,49522280.0
24005403202,24510140200,10.0,37635831.0,49562597.0
24005403202,24510151000,4.0,37635831.0,49506243.0
24005403202,24510170200,4.0,37635831.0,49475657.0
24005403202,24510210100,10.0,37635831.0,49531515.0
24005403202,24510220100,4.0,37635831.0,49456207.0
24005403202,24510250103,25.0,37635831.0,49496830.0
24005403202,24510250207,4.0,37635831.0,49468085.0
24005403202,24510250600,4.0,37635831.0,49435060.0
24005403202,24510260302,10.0,37635831.0,49501143.0
24005403202,24510260501,25.0,37635831.0,49493831.0
24005403202,24510260605,70.0,37635831.0,49388215.0
24005403202,24510270902,20.0,37635831.0,49531603.0
24005403202,24510271700,10.0,37635831.0,49525768.0
24005403202,24510271900,4.0,37635831.0,49510023.0
24005403202,24510280102,15.0,37635831.0,49498863.0
24005403202,24510280500,4.0,37635831.0,49503976.0
24005403300,24003702702,15.0,37656528.0,102619363.0
24005403300,24003706101,4.0,37656528.0,102566166.0
24005403300,24003730402,4.0,37656528.0,102574983.0
24005403300,24003740102,4.0,37656528.0,102570587.0
24005403300,24003740601,10.0,37656528.0,11449905096.0
24005403300,24003750804,4.0,37656528.0,102572272.0
24005403300,24003751200,4.0,37656528.0,33154781.0
24005403300,24003751600,4.0,37656528.0,102650729.0
24005403300,24005400100,10.0,37656528.0,37376780.0
24005403300,24005401102,20.0,37656528.0,2829421925.0
24005403300,24005401200,4.0,37656528.0,37426938.0
24005403300,24005401506,4.0,37656528.0,37687560.0
24005403300,24005401507,20.0,37656528.0,37327448.0
24005403300,24005402307,4.0,37656528.0,37703803.0
24005403300,24005402407,35.0,37656528.0,2350050564.0
24005403300,24005403201,4.0,37656528.0,37733514.0
24005403300,24005403300,55.0,37656528.0,37656528.0
24005403300,24005403401,30.0,37656528.0,1217795668.0
24005403300,24005403402,20.0,37656528.0,37561313.0
24005403300,24005403500,10.0,37656528.0,37721828.0
24005403300,24005403601,4.0,37656528.0,37571906.0
24005403300,24005403701,4.0,37656528.0,37802838.0
24005403300,24005403802,4.0,37656528.0,37711240.0
24005403300,24005403803,4.0,37656528.0,37838375.0
24005403300,24005404101,15.0,37656528.0,37876366.0
24005403300,24005404102,4.0,37656528.0,37634525.0
24005403300,24005404404,4.0,37656528.0,37452237.0
24005403300,24005404600,10.0,37656528.0,37480136.0
24005403300,24005404900,10.0,37656528.0,37548968.0
24005403300,24005408302,4.0,37656528.0,37778775.0
24005403300,24005408400,15.0,37656528.0,37285916.0
24005403300,24005408704,4.0,37656528.0,37560705.0
24005403300,24005408800,4.0,37656528.0,37562302.0
24005403300,24005411309,4.0,37656528.0,388416895.0
24005403300,24005430400,10.0,37656528.0,37358646.0
24005403300,24005440600,4.0,37656528.0,968909737.0
24005403300,24005451802,4.0,37656528.0,37863092.0
24005403300,24005490301,4.0,37656528.0,1453372551.0
24005403300,24005490500,15.0,37656528.0,37915722.0
24005403300,24005490602,10.0,37656528.0,37838742.0
24005403300,24005490605,4.0,37656528.0,37291953.0
24005403300,24005490703,10.0,37656528.0,37747885.0
24005403300,24005490900,4.0,37656528.0,37787426.0
24005403300,24005491201,4.0,37656528.0,37795512.0
24005403300,24005491600,10.0,37656528.0,37824015.0
24005403300,24005492401,4.0,37656528.0,37640162.0
24005403300,24005492402,10.0,37656528.0,37596857.0
24005403300,24005492600,4.0,37656528.0,37584996.0
24005403300,24013507602,20.0,37656528.0,102688138.0
24005403300,24013508200,4.0,37656528.0,102935540.0
24005403300,24027605503,4.0,37656528.0,37274932.0
24005403300,24027606707,10.0,37656528.0,37186145.0
24005403300,24027606804,10.0,37656528.0,10207665811.0
24005403300,24027606901,75.0,37656528.0,847712940.0
24005403300,24510040100,110.0,37656528.0,288278897.0
24005403300,24510040200,25.0,37656528.0,49478028.0
24005403300,24510060400,65.0,37656528.0,49525674.0
24005403300,24510070400,15.0,37656528.0,49576859.0
24005403300,24510080301,4.0,37656528.0,49460012.0
24005403300,24510090800,10.0,37656528.0,49457855.0
24005403300,24510100300,10.0,37656528.0,49496946.0
24005403300,24510110200,20.0,37656528.0,424631022.0
24005403300,24510120100,4.0,37656528.0,49457489.0
24005403300,24510120202,10.0,37656528.0,49484027.0
24005403300,24510120400,10.0,37656528.0,49486810.0
24005403300,24510120500,4.0,37656528.0,49483643.0
24005403300,24510120600,4.0,37656528.0,49522280.0
24005403300,24510120700,10.0,37656528.0,49555808.0
24005403300,24510130600,15.0,37656528.0,49458374.0
24005403300,24510130700,4.0,37656528.0,49440221.0
24005403300,24510130804,4.0,37656528.0,49539651.0
24005403300,24510150400,4.0,37656528.0,49564677.0
24005403300,24510160300,10.0,37656528.0,49561869.0
24005403300,24510200200,4.0,37656528.0,49536839.0
24005403300,24510210200,4.0,37656528.0,49463570.0
24005403300,24510220100,25.0,37656528.0,49456207.0
24005403300,24510250500,4.0,37656528.0,49389121.0
24005403300,24510250600,4.0,37656528.0,49435060.0
24005403300,24510260404,4.0,37656528.0,49475219.0
24005403300,24510260605,10.0,37656528.0,49388215.0
24005403300,24510260900,15.0,37656528.0,49483868.0
24005403300,24510271200,4.0,37656528.0,49567628.0
24005403300,24510271600,10.0,37656528.0,49482832.0
24005403300,24510271700,10.0,37656528.0,49525768.0
24005403300,24510280101,20.0,37656528.0,49497537.0
24005403300,24510280102,15.0,37656528.0,49498863.0
24005403401,24003706500,10.0,1217795668.0,102591787.0
24005403401,24003740603,4.0,1217795668.0,102587365.0
24005403401,24003750400,25.0,1217795668.0,102564980.0
24005403401,24005400100,10.0,1217795668.0,37376780.0
24005403401,24005400400,10.0,1217795668.0,37403564.0
24005403401,24005401101,4.0,1217795668.0,37567624.0
24005403401,24005401102,50.0,1217795668.0,2829421925.0
24005403401,24005401506,15.0,1217795668.0,37687560.0
24005403401,24005401507,10.0,1217795668.0,37327448.0
24005403401,24005402201,25.0,1217795668.0,37647907.0
24005403401,24005402302,10.0,1217795668.0,37566423.0
24005403401,24005402407,25.0,1217795668.0,2350050564.0
24005403401,24005402503,15.0,1217795668.0,3295740890.0
24005403401,24005403201,10.0,1217795668.0,37733514.0
24005403401,24005403202,4.0,1217795668.0,37635831.0
24005403401,24005403300,10.0,1217795668.0,37656528.0
24005403401,24005403401,150.0,1217795668.0,1217795668.0
24005403401,24005403402,85.0,1217795668.0,37561313.0
24005403401,24005403601,10.0,1217795668.0,37571906.0
24005403401,24005403701,35.0,1217795668.0,37802838.0
24005403401,24005403702,20.0,1217795668.0,37700701.0
24005403401,24005403802,10.0,1217795668.0,37711240.0
24005403401,24005404102,4.0,1217795668.0,37634525.0
24005403401,24005404202,35.0,1217795668.0,1446351306.0
24005403401,24005408100,10.0,1217795668.0,37725433.0
24005403401,24005408400,105.0,1217795668.0,37285916.0
24005403401,24005411102,10.0,1217795668.0,37774135.0
24005403401,24005430400,10.0,1217795668.0,37358646.0
24005403401,24005440300,10.0,1217795668.0,37592839.0
24005403401,24005440600,50.0,1217795668.0,968909737.0
24005403401,24005450400,4.0,1217795668.0,37602661.0
24005403401,24005452400,4.0,1217795668.0,3110696133.0
24005403401,24005490500,15.0,1217795668.0,37915722.0
24005403401,24005490703,20.0,1217795668.0,37747885.0
24005403401,24005490800,10.0,1217795668.0,37776064.0
24005403401,24005491100,10.0,1217795668.0,37848684.0
24005403401,24005491900,10.0,1217795668.0,37592836.0
24005403401,24005492402,10.0,1217795668.0,37596857.0
24005403401,24025301205,10.0,1217795668.0,182849084.0
24005403401,24027602302,25.0,1217795668.0,769238479.0
24005403401,24027602800,10.0,1217795668.0,37186576.0
24005403401,24027606603,10.0,1217795668.0,1609459984.0
24005403401,24510020300,20.0,1217795668.0,2303798813.0
24005403401,24510030200,10.0,1217795668.0,49512386.0
24005403401,24510040100,40.0,1217795668.0,288278897.0
24005403401,24510040200,25.0,1217795668.0,49478028.0
24005403401,24510070300,10.0,1217795668.0,49491610.0
24005403401,24510070400,20.0,1217795668.0,49576859.0
24005403401,24510110200,10.0,1217795668.0,424631022.0
24005403401,24510120300,4.0,1217795668.0,49486828.0
24005403401,24510120500,4.0,1217795668.0,49483643.0
24005403401,24510130806,10.0,1217795668.0,49474043.0
24005403401,24510150400,15.0,1217795668.0,49564677.0
24005403401,24510150500,20.0,1217795668.0,49509479.0
24005403401,24510170200,15.0,1217795668.0,49475657.0
24005403401,24510200600,20.0,1217795668.0,49396680.0
24005403401,24510220100,10.0,1217795668.0,49456207.0
24005403401,24510240100,4.0,1217795668.0,753313420.0
24005403401,24510240400,10.0,1217795668.0,11528592710.0
24005403401,24510260501,20.0,1217795668.0,49493831.0
24005403401,24510260800,10.0,1217795668.0,49468652.0
24005403401,24510270805,10.0,1217795668.0,49485092.0
24005403401,24510270902,25.0,1217795668.0,49531603.0
24005403401,24510271700,15.0,1217795668.0,49525768.0
24005403401,24510271801,4.0,1217795668.0,49521651.0
24005403401,24510280101,15.0,1217795668.0,49497537.0
24005403401,24510280102,4.0,1217795668.0,49498863.0
24005403401,24510280500,10.0,1217795668.0,49503976.0
24005403402,24003730502,50.0,37561313.0,102601086.0
24005403402,24003740102,55.0,37561313.0,102570587.0
24005403402,24003750102,15.0,37561313.0,102587013.0
24005403402,24003980000,35.0,37561313.0,7386174054.0
24005403402,24005400100,30.0,37561313.0,37376780.0
24005403402,24005401102,100.0,37561313.0,2829421925.0
24005403402,24005401503,10.0,37561313.0,37582768.0
24005403402,24005402302,80.0,37561313.0,37566423.0
24005403402,24005402307,10.0,37561313.0,37703803.0
24005403402,24005402407,35.0,37561313.0,2350050564.0
24005403402,24005402503,20.0,37561313.0,3295740890.0
24005403402,24005403402,240.0,37561313.0,37561313.0
24005403402,24005403500,20.0,37561313.0,37721828.0
24005403402,24005403602,15.0,37561313.0,37692582.0
24005403402,24005403701,30.0,37561313.0,37802838.0
24005403402,24005403702,60.0,37561313.0,37700701.0
24005403402,24005404101,25.0,37561313.0,37876366.0
24005403402,24005404202,30.0,37561313.0,1446351306.0
24005403402,24005404404,15.0,37561313.0,37452237.0
24005403402,24005408100,20.0,37561313.0,37725433.0
24005403402,24005408400,15.0,37561313.0,37285916.0
24005403402,24005408800,10.0,37561313.0,37562302.0
24005403402,24005411307,15.0,37561313.0,37581202.0
24005403402,24005411309,20.0,37561313.0,388416895.0
24005403402,24005430400,10.0,37561313.0,37358646.0
24005403402,24005440200,15.0,37561313.0,37733657.0
24005403402,24005452400,70.0,37561313.0,3110696133.0
24005403402,24005490703,45.0,37561313.0,37747885.0
24005403402,24005490900,10.0,37561313.0,37787426.0
24005403402,24005491201,25.0,37561313.0,37795512.0
24005403402,24013504100,20.0,37561313.0,102840502.0
24005403402,24027601203,10.0,37561313.0,37184200.0
24005403402,24027605104,45.0,37561313.0,4783562110.0
24005403402,24027605602,10.0,37561313.0,37251416.0
24005403402,24027606603,10.0,37561313.0,1609459984.0
24005403402,24027606905,15.0,37561313.0,37187250.0
24005403402,24510020300,40.0,37561313.0,2303798813.0
24005403402,24510040100,95.0,37561313.0,288278897.0
24005403402,24510040200,75.0,37561313.0,49478028.0
24005403402,24510060400,15.0,37561313.0,49525674.0
24005403402,24510080800,15.0,37561313.0,49494787.0
24005403402,24510100100,15.0,37561313.0,49493923.0
24005403402,24510110200,15.0,37561313.0,424631022.0
24005403402,24510120202,10.0,37561313.0,49484027.0
24005403402,24510130700,10.0,37561313.0,49440221.0
24005403402,24510150500,10.0,37561313.0,49509479.0
24005403402,24510210200,10.0,37561313.0,49463570.0
24005403402,24510271600,25.0,37561313.0,49482832.0
24005403402,24510271900,15.0,37561313.0,49510023.0
24005403402,24510272004,15.0,37561313.0,1022041008.0
24005403402,24510272006,45.0,37561313.0,49469185.0
24005403402,24510280101,75.0,37561313.0,49497537.0
24005403402,24510280102,40.0,37561313.0,49498863.0
24005403500,24003706500,10.0,37721828.0,102591787.0
24005403500,24003740303,10.0,37721828.0,102642250.0
24005403500,24003740304,10.0,37721828.0,4717768057.0
24005403500,24003740400,10.0,37721828.0,102622080.0
24005403500,24003740601,10.0,37721828.0,11449905096.0
24005403500,24003751200,4.0,37721828.0,33154781.0
24005403500,24003980000,10.0,37721828.0,7386174054.0
24005403500,24005400100,10.0,37721828.0,37376780.0
24005403500,24005400400,15.0,37721828.0,37403564.0
24005403500,24005401102,55.0,37721828.0,2829421925.0
24005403500,24005401505,10.0,37721828.0,37759272.0
24005403500,24005401506,15.0,37721828.0,37687560.0
24005403500,24005402302,35.0,37721828.0,37566423.0
24005403500,24005402305,25.0,37721828.0,37777849.0
24005403500,24005402307,25.0,37721828.0,37703803.0
24005403500,24005402407,10.0,37721828.0,2350050564.0
24005403500,24005403201,4.0,37721828.0,37733514.0
24005403500,24005403300,15.0,37721828.0,37656528.0
24005403500,24005403401,65.0,37721828.0,1217795668.0
24005403500,24005403402,145.0,37721828.0,37561313.0
24005403500,24005403500,135.0,37721828.0,37721828.0
24005403500,24005403602,10.0,37721828.0,37692582.0
24005403500,24005403701,65.0,37721828.0,37802838.0
24005403500,24005403702,30.0,37721828.0,37700701.0
24005403500,24005403801,10.0,37721828.0,5236869519.0
24005403500,24005403802,15.0,37721828.0,37711240.0
24005403500,24005403803,20.0,37721828.0,37838375.0
24005403500,24005404101,40.0,37721828.0,37876366.0
24005403500,24005404202,40.0,37721828.0,1446351306.0
24005403500,24005404404,15.0,37721828.0,37452237.0
24005403500,24005404502,10.0,37721828.0,37815587.0
24005403500,24005408400,45.0,37721828.0,37285916.0
24005403500,24005408505,15.0,37721828.0,37670250.0
24005403500,24005408800,10.0,37721828.0,37562302.0
24005403500,24005410100,10.0,37721828.0,37749749.0
24005403500,24005411407,40.0,37721828.0,37643508.0
24005403500,24005411408,10.0,37721828.0,37602732.0
24005403500,24005420100,10.0,37721828.0,37847145.0
24005403500,24005420701,20.0,37721828.0,37691286.0
24005403500,24005430104,10.0,37721828.0,37670137.0
24005403500,24005430400,10.0,37721828.0,37358646.0
24005403500,24005430600,10.0,37721828.0,37293925.0
24005403500,24005440701,10.0,37721828.0,973408154.0
24005403500,24005440900,10.0,37721828.0,37690414.0
24005403500,24005451500,10.0,37721828.0,37683259.0
24005403500,24005451701,4.0,37721828.0,3046034999.0
24005403500,24005452400,10.0,37721828.0,3110696133.0
24005403500,24005490200,15.0,37721828.0,37613113.0
24005403500,24005490301,30.0,37721828.0,1453372551.0
24005403500,24005490302,4.0,37721828.0,37632181.0
24005403500,24005490605,25.0,37721828.0,37291953.0
24005403500,24005490701,10.0,37721828.0,37690417.0
24005403500,24005490703,40.0,37721828.0,37747885.0
24005403500,24005490900,10.0,37721828.0,37787426.0
24005403500,24005491201,15.0,37721828.0,37795512.0
24005403500,24005492500,15.0,37721828.0,367082129.0
24005403500,24005980200,10.0,37721828.0,37037548.0
24005403500,24025303603,10.0,37721828.0,183058561.0
24005403500,24025303801,10.0,37721828.0,182834553.0
24005403500,24025306100,4.0,37721828.0,5349358086.0
24005403500,24025306500,10.0,37721828.0,4719600329.0
24005403500,24027601203,10.0,37721828.0,37184200.0
24005403500,24027601204,10.0,37721828.0,1836773749.0
24005403500,24027602302,10.0,37721828.0,769238479.0
24005403500,24027602700,10.0,37721828.0,37209396.0
24005403500,24027603003,10.0,37721828.0,1448467100.0
24005403500,24027605102,15.0,37721828.0,37186575.0
24005403500,24027605402,10.0,37721828.0,1599064071.0
24005403500,24027606707,4.0,37721828.0,37186145.0
24005403500,24027606803,10.0,37721828.0,37260780.0
24005403500,24510010400,10.0,37721828.0,49461046.0
24005403500,24510020300,10.0,37721828.0,2303798813.0
24005403500,24510030100,35.0,37721828.0,49507728.0
24005403500,24510040100,95.0,37721828.0,288278897.0
24005403500,24510040200,60.0,37721828.0,49478028.0
24005403500,24510060200,10.0,37721828.0,49458970.0
24005403500,24510060400,90.0,37721828.0,49525674.0
24005403500,24510070400,10.0,37721828.0,49576859.0
24005403500,24510080200,4.0,37721828.0,49460018.0
24005403500,24510080500,10.0,37721828.0,1391865108.0
24005403500,24510090500,4.0,37721828.0,49490930.0
24005403500,24510110200,10.0,37721828.0,424631022.0
24005403500,24510120202,4.0,37721828.0,49484027.0
24005403500,24510130600,10.0,37721828.0,49458374.0
24005403500,24510130805,4.0,37721828.0,49468727.0
24005403500,24510130806,10.0,37721828.0,49474043.0
24005403500,24510140100,25.0,37721828.0,49543571.0
24005403500,24510150400,4.0,37721828.0,49564677.0
24005403500,24510210100,10.0,37721828.0,49531515.0
24005403500,24510210200,10.0,37721828.0,49463570.0
24005403500,24510220100,10.0,37721828.0,49456207.0
24005403500,24510250203,10.0,37721828.0,49468138.0
24005403500,24510260404,10.0,37721828.0,49475219.0
24005403500,24510260501,4.0,37721828.0,49493831.0
24005403500,24510270803,10.0,37721828.0,49427603.0
24005403500,24510271101,10.0,37721828.0,1458505336.0
24005403500,24510271300,10.0,37721828.0,49379842.0
24005403500,24510271503,10.0,37721828.0,49383087.0
24005403500,24510271600,10.0,37721828.0,49482832.0
24005403500,24510271700,15.0,37721828.0,49525768.0
24005403500,24510271900,25.0,37721828.0,49510023.0
24005403500,24510272003,35.0,37721828.0,49520853.0
24005403500,24510272006,20.0,37721828.0,49469185.0
24005403500,24510280102,15.0,37721828.0,49498863.0
24005403500,24510280500,4.0,37721828.0,49503976.0
24005403601,24003702402,10.0,37571906.0,298042789.0
24005403601,24003706101,20.0,37571906.0,102566166.0
24005403601,24003730100,10.0,37571906.0,5468494815.0
24005403601,24003730502,10.0,37571906.0,102601086.0
24005403601,24003740102,20.0,37571906.0,102570587.0
24005403601,24003740303,10.0,37571906.0,102642250.0
24005403601,24003740601,10.0,37571906.0,11449905096.0
24005403601,24003751000,10.0,37571906.0,102603743.0
24005403601,24003751200,20.0,37571906.0,33154781.0
24005403601,24005400800,10.0,37571906.0,37660714.0
24005403601,24005401102,130.0,37571906.0,2829421925.0
24005403601,24005401506,15.0,37571906.0,37687560.0
24005403601,24005401507,35.0,37571906.0,37327448.0
24005403601,24005402305,10.0,37571906.0,37777849.0
24005403601,24005402603,45.0,37571906.0,37680261.0
24005403601,24005403100,20.0,37571906.0,37646417.0
24005403601,24005403300,10.0,37571906.0,37656528.0
24005403601,24005403401,20.0,37571906.0,1217795668.0
24005403601,24005403402,105.0,37571906.0,37561313.0
24005403601,24005403500,10.0,37571906.0,37721828.0
24005403601,24005403601,285.0,37571906.0,37571906.0
24005403601,24005403702,55.0,37571906.0,37700701.0
24005403601,24005403801,20.0,37571906.0,5236869519.0
24005403601,24005403803,30.0,37571906.0,37838375.0
24005403601,24005404101,20.0,37571906.0,37876366.0
24005403601,24005404102,40.0,37571906.0,37634525.0
24005403601,24005404201,10.0,37571906.0,37581714.0
24005403601,24005404202,10.0,37571906.0,1446351306.0
24005403601,24005404404,25.0,37571906.0,37452237.0
24005403601,24005404800,10.0,37571906.0,37643941.0
24005403601,24005404900,10.0,37571906.0,37548968.0
24005403601,24005408100,10.0,37571906.0,37725433.0
24005403601,24005408400,55.0,37571906.0,37285916.0
24005403601,24005408503,10.0,37571906.0,37873819.0
24005403601,24005408505,10.0,37571906.0,37670250.0
24005403601,24005408704,10.0,37571906.0,37560705.0
24005403601,24005408800,25.0,37571906.0,37562302.0
24005403601,24005408900,10.0,37571906.0,37742177.0
24005403601,24005420200,10.0,37571906.0,37331602.0
24005403601,24005440600,15.0,37571906.0,968909737.0
24005403601,24005440701,25.0,37571906.0,973408154.0
24005403601,24005440800,20.0,37571906.0,365790616.0
24005403601,24005452400,10.0,37571906.0,3110696133.0
24005403601,24005490301,10.0,37571906.0,1453372551.0
24005403601,24005490302,20.0,37571906.0,37632181.0
24005403601,24005490400,10.0,37571906.0,37700424.0
24005403601,24005490500,10.0,37571906.0,37915722.0
24005403601,24005490605,30.0,37571906.0,37291953.0
24005403601,24005490701,10.0,37571906.0,37690417.0
24005403601,24005490703,50.0,37571906.0,37747885.0
24005403601,24005490900,10.0,37571906.0,37787426.0
24005403601,24005491701,30.0,37571906.0,37341333.0
24005403601,24005492101,10.0,37571906.0,37675962.0
24005403601,24005492402,10.0,37571906.0,37596857.0
24005403601,24005492500,10.0,37571906.0,367082129.0
24005403601,24025306500,10.0,37571906.0,4719600329.0
24005403601,24027605602,15.0,37571906.0,37251416.0
24005403601,24027606707,10.0,37571906.0,37186145.0
24005403601,24510010100,10.0,37571906.0,49455547.0
24005403601,24510030200,20.0,37571906.0,49512386.0
24005403601,24510040100,105.0,37571906.0,288278897.0
24005403601,24510040200,15.0,37571906.0,49478028.0
24005403601,24510060400,65.0,37571906.0,49525674.0
24005403601,24510110100,10.0,37571906.0,49469482.0
24005403601,24510110200,10.0,37571906.0,424631022.0
24005403601,24510120202,40.0,37571906.0,49484027.0
24005403601,24510120400,10.0,37571906.0,49486810.0
24005403601,24510120700,20.0,37571906.0,49555808.0
24005403601,24510130100,10.0,37571906.0,49499609.0
24005403601,24510130600,10.0,37571906.0,49458374.0
24005403601,24510130700,30.0,37571906.0,49440221.0
24005403601,24510130806,10.0,37571906.0,49474043.0
24005403601,24510140200,10.0,37571906.0,49562597.0
24005403601,24510170200,10.0,37571906.0,49475657.0
24005403601,24510200100,10.0,37571906.0,49508526.0
24005403601,24510210200,20.0,37571906.0,49463570.0
24005403601,24510250103,15.0,37571906.0,49496830.0
24005403601,24510260203,10.0,37571906.0,49439849.0
24005403601,24510260303,10.0,37571906.0,2291312399.0
24005403601,24510260501,10.0,37571906.0,49493831.0
24005403601,24510270803,10.0,37571906.0,49427603.0
24005403601,24510270902,10.0,37571906.0,49531603.0
24005403601,24510271101,10.0,37571906.0,1458505336.0
24005403601,24510271200,10.0,37571906.0,49567628.0
24005403601,24510271501,30.0,37571906.0,1399419021.0
24005403601,24510271503,10.0,37571906.0,49383087.0
24005403601,24510271700,45.0,37571906.0,49525768.0
24005403601,24510271900,20.0,37571906.0,49510023.0
24005403601,24510272006,10.0,37571906.0,49469185.0
24005403601,24510272007,25.0,37571906.0,49522201.0
24005403601,24510280101,35.0,37571906.0,49497537.0
24005403601,24510280102,15.0,37571906.0,49498863.0
24005403601,24510280500,10.0,37571906.0,49503976.0
24005403602,24003740500,15.0,37692582.0,498675923.0
24005403602,24003750900,20.0,37692582.0,102611438.0
24005403602,24005400100,15.0,37692582.0,37376780.0
24005403602,24005401000,20.0,37692582.0,37656977.0
24005403602,24005401102,105.0,37692582.0,2829421925.0
24005403602,24005401200,20.0,37692582.0,37426938.0
24005403602,24005401503,15.0,37692582.0,37582768.0
24005403602,24005401506,30.0,37692582.0,37687560.0
24005403602,24005402302,25.0,37692582.0,37566423.0
24005403602,24005402307,15.0,37692582.0,37703803.0
24005403602,24005403401,85.0,37692582.0,1217795668.0
24005403602,24005403602,110.0,37692582.0,37692582.0
24005403602,24005403701,15.0,37692582.0,37802838.0
24005403602,24005403702,80.0,37692582.0,37700701.0
24005403602,24005403802,25.0,37692582.0,37711240.0
24005403602,24005404101,20.0,37692582.0,37876366.0
24005403602,24005404102,25.0,37692582.0,37634525.0
24005403602,24005404402,15.0,37692582.0,37880274.0
24005403602,24005404900,30.0,37692582.0,37548968.0
24005403602,24005408100,20.0,37692582.0,37725433.0
24005403602,24005408400,110.0,37692582.0,37285916.0
24005403602,24005411302,20.0,37692582.0,37633945.0
24005403602,24005430600,20.0,37692582.0,37293925.0
24005403602,24005440701,20.0,37692582.0,973408154.0
24005403602,24005490301,10.0,37692582.0,1453372551.0
24005403602,24005490605,100.0,37692582.0,37291953.0
24005403602,24005492402,45.0,37692582.0,37596857.0
24005403602,24025301702,15.0,37692582.0,182944487.0
24005403602,24027602100,20.0,37692582.0,37186780.0
24005403602,24027602302,15.0,37692582.0,769238479.0
24005403602,24027602303,20.0,37692582.0,37202424.0
24005403602,24027605602,20.0,37692582.0,37251416.0
24005403602,24027606707,15.0,37692582.0,37186145.0
24005403602,24510010300,25.0,37692582.0,49558682.0
24005403602,24510010400,65.0,37692582.0,49461046.0
24005403602,24510020300,25.0,37692582.0,2303798813.0
24005403602,24510030100,15.0,37692582.0,49507728.0
24005403602,24510030200,20.0,37692582.0,49512386.0
24005403602,24510040100,215.0,37692582.0,288278897.0
24005403602,24510040200,70.0,37692582.0,49478028.0
24005403602,24510060400,115.0,37692582.0,49525674.0
24005403602,24510070400,30.0,37692582.0,49576859.0
24005403602,24510080101,15.0,37692582.0,49489207.0
24005403602,24510110100,10.0,37692582.0,49469482.0
24005403602,24510110200,80.0,37692582.0,424631022.0
24005403602,24510120202,25.0,37692582.0,49484027.0
24005403602,24510120400,20.0,37692582.0,49486810.0
24005403602,24510120600,20.0,37692582.0,49522280.0
24005403602,24510130300,20.0,37692582.0,49485104.0
24005403602,24510130700,45.0,37692582.0,49440221.0
24005403602,24510130804,30.0,37692582.0,49539651.0
24005403602,24510130806,50.0,37692582.0,49474043.0
24005403602,24510160400,20.0,37692582.0,49502827.0
24005403602,24510210200,25.0,37692582.0,49463570.0
24005403602,24510220100,50.0,37692582.0,49456207.0
24005403602,24510230200,10.0,37692582.0,49459037.0
24005403602,24510240300,25.0,37692582.0,49483044.0
24005403602,24510250103,10.0,37692582.0,49496830.0
24005403602,24510250206,10.0,37692582.0,2828156052.0
24005403602,24510260501,35.0,37692582.0,49493831.0
24005403602,24510260605,20.0,37692582.0,49388215.0
24005403602,24510260700,10.0,37692582.0,833223867.0
24005403602,24510270803,15.0,37692582.0,49427603.0
24005403602,24510271200,20.0,37692582.0,49567628.0
24005403602,24510271300,30.0,37692582.0,49379842.0
24005403602,24510271501,85.0,37692582.0,1399419021.0
24005403602,24510271700,180.0,37692582.0,49525768.0
24005403602,24510271900,45.0,37692582.0,49510023.0
24005403602,24510280403,30.0,37692582.0,49497209.0
24005403602,24510280500,20.0,37692582.0,49503976.0
24005403701,24003706101,15.0,37802838.0,102566166.0
24005403701,24003730506,25.0,37802838.0,102551053.0
24005403701,24003730700,15.0,37802838.0,102573307.0
24005403701,24003740303,10.0,37802838.0,102642250.0
24005403701,24003740702,10.0,37802838.0,4707483807.0
