tract,geometry,residents,workers,node,intersection_geom,closeness_w_bridge,straightness_w_bridge,closeness_wo_bridge,straightness_wo_bridge
24035810100,"POLYGON ((1585191.2965923357 567597.5181705499, 1587625.2037155747 569428.544856324, 1588507.2934883924 569812.7665589083, 1589339.1197160308 569650.8388998032, 1589820.6581939037 569896.4081900547, 1590910.4596861678 571665.99535773, 1591265.3078045687 572438.0234965911, 1592651.4492618432 574340.196496154, 1593061.2070906698 574637.8653467711, 1593446.228351624 574604.5331883361, 1594275.5526094497 574036.9608888213, 1595917.974586182 573849.129920173, 1597946.6684257102 574108.9604841154, 1599020.3342828273 574329.1988154204, 1599467.4025349997 574755.2354808557, 1599591.2772501032 575461.0730494414, 1599489.7275759766 576443.786005825, 1599569.6469724004 576643.5551113155, 1599704.0077279843 576786.742420655, 1599853.005351808 576810.6189869775, 1601093.5421401563 576406.2899015244, 1601984.2328569053 576363.4403722076, 1603186.5586730368 576868.6824888941, 1603924.5242551991 576956.0404626722, 1604948.327613066 576612.1009621263, 1606144.4195242748 575390.4892377303, 1607331.1201418284 574977.4648840532, 1608004.2718872547 574890.4497593713, 1609242.1432256673 575675.7615145001, 1610142.2256506758 575583.3957259731, 1611246.9910464815 574397.0239761694, 1611603.7693873793 574212.1039965027, 1612362.6125893132 574188.8450271381, 1613707.084688451 574714.4378119264, 1616242.60115911 576129.740453722, 1616782.0423517823 576285.4313253501, 1616957.463368721 576279.8491080478, 1616992.0780911131 576274.7931674505, 1618332.0905917527 575962.7893615598, 1618899.6511649163 576015.4087030595, 1620286.095987451 576469.3539282744, 1624464.3315056248 577389.6576397246, 1625261.1040624133 577478.3309664078, 1625577.2832600444 577773.9273606421, 1625381.3750844947 578609.3412738572, 1625459.9753359265 579438.6088825667, 1625770.2449259532 579868.9107956178, 1626137.9417859672 580023.4437400328, 1626693.770037329 579960.6225419337, 1627076.0435138175 579615.2235007214, 1627358.1645507126 578634.8055354623, 1627907.1927864414 578273.2377818939, 1629484.542027547 579140.1572650865, 1629944.921711606 578619.0940217606, 1631125.8418047854 578505.7632318088, 1631344.708711475 579520.0003175465, 1631140.1513281772 580146.911695237, 1631946.285667066 580843.4851452992, 1632939.6406333682 582081.1400570659, 1633774.164929159 582831.3057289697, 1634869.4771784544 582375.4185129744, 1636421.894992361 582956.5140587284, 1636836.2132664325 582343.9305436778, 1639541.8306757782 581568.6477568226, 1640074.4421557388 581729.1097958833, 1640871.5605188783 581531.2345647386, 1641008.338933282 581197.1273022351, 1640848.4063831207 580501.1843758657, 1641074.1626878656 580118.6691164348, 1641784.8233430523 579798.4247753171, 1642363.043264531 580092.8329833151, 1643841.5108005055 579019.700039636, 1644778.4007909899 578775.2901086882, 1644958.5989456673 578307.3505254592, 1646489.860096089 577414.6210959068, 1646450.5058914765 576953.3264665831, 1647059.5667200703 576004.6617347779, 1647384.9632230615 574916.102593323, 1646191.498869541 574243.9129092322, 1645606.4251834657 572364.4510340841, 1644898.8881852075 569737.4395454244, 1642715.3000800482 571651.6708299146, 1642194.683273786 572645.2736276214, 1641138.9912947107 571613.0077089485, 1637464.2324389499 571853.5883488904, 1636884.1595949423 571958.4939525251, 1635718.075386921 571715.5004164902, 1632498.2950672125 570061.0672858743, 1633705.3921434125 567506.9285290029, 1634390.4395075124 564642.9430198409, 1634249.7582146411 562830.8534842081, 1634507.9449184472 561417.8531478605, 1630851.0482418714 561798.3813578793, 1630482.6214817998 561798.9468627317, 1627592.2600456043 561237.5774567547, 1625785.238647911 561075.7428349075, 1625287.4613646436 560944.4124667838, 1624634.3316874825 560369.7425468506, 1624287.0643006505 559600.2598466874, 1625895.3195456604 557297.6067258604, 1626201.8481537953 556492.6880996872, 1626288.815273943 554626.9615539745, 1625387.0781393838 554508.944142121, 1624539.384367796 554163.5900749108, 1622876.5406000703 552928.4401026127, 1620167.5567536852 551060.9898335927, 1618558.7590541742 550088.6627504064, 1618402.7179772013 550480.9318677823, 1618902.2649212736 551485.9662567112, 1618942.867955199 551792.0512902852, 1618724.8746294086 552125.3049226545, 1616472.699548075 553377.5866060535, 1615195.537161363 553962.1530710973, 1613529.6103560221 554854.4135455661, 1612474.3137474624 554676.7794240918, 1612078.5979741516 554455.0998352836, 1611340.2561606541 553684.186480708, 1610491.794275441 553264.9811017363, 1609181.3587279434 552338.5688339714, 1607248.5710027 552279.6782866274, 1606760.8594697816 552636.9129647841, 1606562.825625071 554720.6982078057, 1603581.39602347 554458.5859591974, 1601834.2378223194 554395.6545755077, 1599289.5065567396 554088.661271755, 1598911.374149469 555955.9657452845, 1595072.7067858507 555655.8444821693, 1594641.589544935 555835.8089061263, 1594182.8717059114 556520.6885567298, 1594440.017293816 558258.0313099172, 1594727.2515672923 561780.5184659071, 1592832.8370817162 561069.2918047636, 1592782.508662766 561477.0668191848, 1593233.2480108251 562378.0062166828, 1592955.1056299151 563541.3069058211, 1592376.2342114341 564007.4610532383, 1591096.9178322298 564078.5084406282, 1590619.7421131404 563787.4348379917, 1590396.1681548415 563945.2985677345, 1590665.3459964406 564606.0250531272, 1590092.4572167266 564863.9442965635, 1588666.12826269 565810.6388249954, 1588014.4594744078 565727.9212313158, 1587218.323776555 566494.5621365241, 1586317.0154164063 566334.5605591809, 1585966.2502245244 566762.1137849753, 1585191.2965923357 567597.5181705499))",586.0,395.0,182826372,POINT (1616018.5490563586 568488.8662234283),2.398290521468162e-05,0.7824951626720758,2.3972590935017845e-05,0.7824612056429655
24035810902,"POLYGON ((1489984.2731683052 431728.84824027243, 1490406.4439333465 433501.0458965817, 1490978.691403631 434393.6336660358, 1491297.9423229927 434886.05049418483, 1491724.9323212092 435794.0391548303, 1491959.1239784237 436292.07510547334, 1492006.8986247918 436534.26551632275, 1492234.2159853757 437686.70141957747, 1493129.8027040886 440058.4552227815, 1493206.8671623166 440262.56472481496, 1493411.1151903644 444004.03100323316, 1493005.7918832107 447027.40878444305, 1492940.5612147937 449221.7368814453, 1493570.253483091 449468.98433363513, 1494821.7821898295 451475.79389627674, 1495067.9866769244 452359.6382353039, 1495821.520333387 453327.9188973144, 1496628.8622005144 453763.0374871174, 1497295.2812303088 451687.0486378634, 1497447.643017408 450912.73349945765, 1497307.575045813 449401.3626733945, 1497648.1067331387 449341.1458458305, 1498298.5522501492 449323.9415431018, 1498320.309257429 449345.94981633045, 1498910.8381496647 448319.47430587956, 1499922.6598908468 447569.20719221147, 1500689.025913668 447292.3901674914, 1500677.095177082 447264.11927877896, 1500609.977124068 447105.0786529788, 1501519.9285033233 444761.45289462624, 1502024.91179075 442772.55298905796, 1501950.592657253 441487.8142626781, 1502787.9997376665 436993.2642737373, 1502811.4881328384 436867.2193352696, 1501971.287097891 435374.38335623156, 1500872.8648748389 434398.0740301493, 1500112.9277585426 433722.69045304, 1498511.3474960935 433961.0139758137, 1498093.2036785372 434082.09891556116, 1497317.1090212653 434306.8591641865, 1495588.5304543842 433018.4371613425, 1495248.2982108784 432837.26382834435, 1494269.4891338483 432316.0879375887, 1494158.408073456 432191.8075544257, 1493609.0858154155 431577.23614776286, 1493495.5004307802 430589.44862107164, 1493261.177119923 430066.85612676846, 1493000.764709926 429486.1068335134, 1493007.7731062225 429431.67957901664, 1493116.0792846899 428590.60088119487, 1492777.852367 427498.0070108797, 1492775.6483777869 427490.88766163005, 1492300.674438967 426523.5466590388, 1491016.2120840205 427028.94312467834, 1490329.4892285315 427729.6953542367, 1490247.2882054597 428681.82549684215, 1490229.8740645165 428883.540896539, 1490449.7659588908 429797.01514970773, 1490374.1844617324 430685.5208425017, 1490050.4633787281 430961.9213530399, 1489984.2731683052 431728.84824027243))",1011.0,294.0,182829768,POINT (1496047.41725955 440636.77214639005),2.646139561449685e-05,0.6762141023205469,2.6405445116679015e-05,0.6755539130045919
24035810400,"POLYGON ((1549325.487982282 507510.51054548594, 1549580.7384492988 509801.58043676394, 1551128.9839432493 510534.84928245796, 1552466.0413227559 513756.04702902155, 1553475.789810473 515632.0804941347, 1553886.878719027 516243.00388514873, 1554482.5443745544 517128.29228876636, 1555557.1815348202 518725.6268217682, 1554997.4184762957 519574.49380037456, 1554820.7888610803 520098.4223436864, 1554949.8910961756 520527.60068738094, 1554100.9756165214 520694.04504542775, 1554291.1718353464 523043.36508274905, 1555937.0348281646 523851.7225042183, 1558054.2013276136 524806.7038290069, 1560757.8057464126 525108.9483506572, 1561241.8952884092 524966.4473881745, 1562076.439040965 525298.2842529969, 1562879.2178178963 525802.1226909604, 1564322.2630779054 527258.1210401237, 1565750.0112659747 529130.0082458886, 1567690.2679074297 531257.9876163541, 1568706.5797797383 532458.7150865562, 1569695.4092095871 533390.0419958966, 1571112.199773698 534127.9033306072, 1571724.035808944 534617.7326916626, 1572717.7583770906 535015.2576409538, 1574015.718183891 535284.0418413185, 1574710.802047811 535696.8384460325, 1575220.3272275813 536447.9604092486, 1575430.8116293603 537257.2489742676, 1575331.0905143288 537663.8170935232, 1574813.1524447433 538418.3584427306, 1573617.8953516537 539342.7242145964, 1572872.200554323 540331.3967805086, 1572835.1017337118 541002.314433827, 1573619.8914773832 541927.0157862068, 1575106.4302594669 542778.7223107723, 1575742.578792284 542997.5427100537, 1577795.4330799803 543447.9638445127, 1579658.0296843431 544547.8460132974, 1580810.9021115028 545382.6069295739, 1581919.3001926914 545960.8953266114, 1582591.4653715643 546437.7820885284, 1582967.9993598291 545979.4957284689, 1583222.3331457481 545764.7055674315, 1583559.2842314062 545486.6775307613, 1585357.8594573885 544742.1488123672, 1585456.285409588 544417.1914837676, 1585190.913608071 543335.5072361319, 1584572.4760642576 542681.3702766184, 1584182.1203587519 541612.9536160975, 1582974.8085593502 541123.5041742304, 1582693.1880706241 540796.7501458555, 1582887.5007258824 539843.3805740712, 1582633.2044316246 539370.1251175676, 1581830.201002788 538719.5947325911, 1582121.3428311364 538190.1116351289, 1582983.4314085727 537747.4590218777, 1582585.9493165424 537184.926526723, 1582075.369904089 537021.1550590969, 1581721.6214664683 536096.3117002778, 1580999.9332002737 534704.7062827523, 1580929.1707930875 534224.2715196896, 1581429.342668599 533593.5099592069, 1582070.0302880283 533883.556206798, 1582238.999153826 532723.4025344816, 1582866.1365609406 532872.3672383863, 1583753.363108016 532186.3448343652, 1583611.6488557723 531630.8552144747, 1583944.0430799788 530424.7122491901, 1584329.7749629025 529870.7529569044, 1584988.336496815 529465.7305193278, 1584503.944374534 528902.6231132707, 1585671.5589002338 528204.3017788886, 1585894.377132141 527740.7977316095, 1586952.396836245 527003.1308393249, 1587739.7672351513 526691.33181042, 1588643.1001631564 526018.3790518673, 1589688.2887426512 526307.1091395924, 1590798.870082469 525896.5161333348, 1591216.9050406455 525340.8198304094, 1591787.0163767934 525158.6565800194, 1592529.542857377 524149.73285375, 1594011.0919819302 524245.2104418901, 1595170.603072727 524124.902861105, 1596145.1624469252 523142.6557635037, 1597576.1766436964 522960.5972943876, 1599069.7683730002 522357.8876132375, 1600013.0299315057 522271.0964040202, 1601207.1821404898 521778.82627929474, 1602928.1169837345 522557.51227372035, 1602657.4207240215 522171.2985881678, 1602144.1364286817 520584.03195783484, 1602474.2624714628 517211.6182163254, 1601988.303913667 516242.4119742405, 1601417.0783468122 515482.06406271085, 1600551.1321296347 514950.4670813863, 1600177.147451766 514932.10420045705, 1597842.367914433 515183.8160865838, 1597623.2396749437 515102.36316069, 1597358.71232201 514553.8280959803, 1596539.812376479 513863.7309415925, 1595744.0646419835 513623.36103347945, 1594875.181852934 513110.49945031997, 1593758.8430119206 512242.40008401946, 1593678.3759336467 511128.0644204809, 1593461.5492402483 509809.0075616725, 1592731.304635711 509011.8019060187, 1591860.5910706874 506989.64437469427, 1591184.358090849 505093.0856428356, 1591577.086171683 503595.9492613839, 1594070.716789106 504184.9467018379, 1588945.7920135367 497076.3988692443, 1588141.986621116 497298.02869226283, 1586308.9615856817 497623.1543933814, 1583035.7606921403 498699.67086450744, 1581426.701253952 499331.6119243593, 1581033.5751374615 499904.1095388817, 1580460.1903160552 500878.67849795724, 1579663.5763626639 501826.9176821827, 1577471.7278854398 503258.4091185954, 1576912.9877876719 502373.0863764123, 1575863.0133102054 501635.0256456388, 1575508.5526776907 500177.05949379684, 1574590.250843094 498568.436094744, 1574404.6552786904 497425.43233679084, 1574558.173891386 495480.5334590754, 1574781.542544507 492247.72380193986, 1568374.6217493159 491581.9706689696, 1568203.63337909 491891.33198189887, 1567210.549538485 492149.25770576415, 1566259.2194429736 492729.96995489585, 1565073.4941537452 493080.4252751937, 1564362.3700439008 493628.5831606801, 1564114.1823783314 494228.23719335505, 1563572.9351502657 494520.55899851996, 1562711.8529782034 494217.569795726, 1561099.5440041104 494593.2264860585, 1559983.071557875 494613.4880432669, 1559533.9221880764 494281.39853682194, 1558626.5451600484 494389.67842405895, 1557750.8856422398 493879.47229751124, 1557477.7783899882 494667.25628128706, 1557106.2434710052 494838.20938573126, 1556633.299934493 496482.2397464301, 1557085.7608195099 497576.63428599125, 1556867.2143428484 498007.2712213429, 1557030.0310877059 499568.05721037753, 1556696.6643285805 500428.855058193, 1555712.240952255 501204.13368827535, 1554334.1045235682 501898.554151924, 1553938.0960768652 502545.0018773786, 1552643.550838211 503610.34446713596, 1552060.2827614213 504335.94306843827, 1549428.4958333434 506090.608181959, 1549325.487982282 507510.51054548594))",2230.0,1308.0,182830676,POINT (1575362.9314042933 515177.6947806079),2.280854251653369e-05,0.739645072974675,2.280854251653369e-05,0.739645072974675
24025303801,"POLYGON ((1490216.7836230563 684275.2537896604, 1491363.2339715497 684559.319771389, 1491508.237557405 684593.8416974259, 1492314.628653952 684784.5175699716, 1492490.7263151535 684848.7686635089, 1493623.0505724796 683127.8738075133, 1494545.246407429 682542.4393584002, 1495424.954026788 682067.4748994267, 1496354.9681514546 681030.8265623234, 1496568.4496476785 680760.9697806522, 1496329.1310103915 680502.0819439759, 1494385.0079476384 677921.2387175633, 1493897.3548654453 677265.7632303424, 1493689.1533848336 676986.3575128044, 1493091.7892103114 677126.4095826796, 1492933.998642545 677139.5092360085, 1492131.1909845355 677088.7227660402, 1491512.010669178 677447.9369287634, 1490969.908118505 677309.7682444688, 1490678.3512574818 677535.0396568349, 1490376.4508627253 677868.4443570644, 1490523.1551272033 678314.9624847512, 1490693.7873005497 679297.1264778138, 1490690.301379087 680125.8205462829, 1490299.77018741 682430.0552530371, 1490216.7836230563 684275.2537896604))",1304.0,4573.0,182834553,POINT (1493149.8899228268 681021.694006795),5.1386408353996145e-05,0.8056151877909473,5.1386408353996145e-05,0.8056151877909473
24035810700,"POLYGON ((1526359.6478407097 478657.8214995491, 1526361.8828694432 478938.28728090454, 1526366.5277179691 479485.4961558971, 1527213.9820249293 479441.7589269086, 1527261.669640413 479280.564423146, 1527268.7755645795 479256.54503052525, 1527642.0484846558 477994.87457064795, 1527730.807061292 477694.8871394899, 1528046.832053574 477435.34221175883, 1528540.770024954 477029.6968447214, 1528785.3897345627 476828.8127629177, 1528947.9756644093 476848.66344090353, 1529865.5678675454 476960.7150974519, 1529966.9063380868 476973.0920795458, 1530125.0479334532 476979.70579862624, 1530980.106886964 477015.48239582294, 1530626.2414416599 478896.60153999506, 1531087.0283237011 479074.404700904, 1531385.6567313476 479189.6416808868, 1531429.2823360895 479099.850807262, 1532325.405348507 477255.5823227366, 1532357.39116136 477233.18284030166, 1533569.5088874318 476384.40455728944, 1534398.4750673717 475803.9883515525, 1534440.512375135 475819.04638251534, 1537461.9008183887 476901.5509658178, 1538994.1339638983 476778.69780583185, 1539100.9587432526 476770.1360998578, 1539190.7805545419 476840.3865958458, 1539320.7395614283 476942.03000531805, 1542186.8252566124 479184.0178281041, 1542241.6109029 479268.74904262816, 1542557.9332959733 479523.4826758414, 1542936.5702704063 478598.8142175334, 1543848.9256756895 477443.98389300547, 1545204.2959989219 476198.4631421119, 1545363.9757106844 475672.1431453671, 1545001.528453307 475411.02391923254, 1544063.400301794 474916.3977296218, 1544908.4815211187 473927.81959033164, 1546301.8156427864 475499.20066272834, 1547701.4844405965 473563.2824205602, 1547900.953821129 473140.41301855096, 1548050.3196465278 472035.6369890372, 1548194.77129343 467560.7089125272, 1548094.2474006796 466791.66105544975, 1548378.808898133 465931.78025520995, 1548454.995696655 464685.3936463137, 1546467.8833562855 463926.21939545666, 1544074.7149207224 463104.92897662235, 1543000.5160600636 462856.80167394306, 1542349.9095327274 462828.81242228166, 1541472.8865965032 463153.2221612683, 1539882.5671454861 464147.74841739243, 1539648.4919902603 463949.7497432263, 1539068.5891860158 463157.2445624837, 1537774.7854704652 461499.9877524963, 1537661.321145781 461518.2141869839, 1537477.3363367382 461547.7698451356, 1536920.7861016109 462053.9432875122, 1536199.6343197508 462352.56306271337, 1535948.7681893802 463735.511240114, 1536394.13549549 464338.8497159697, 1537205.9018308634 464278.48869603156, 1537502.0723199353 465189.773867273, 1537426.1990731512 466165.5785498997, 1537013.351301273 467003.7051165641, 1536676.950390443 466798.6556910913, 1536648.9226516613 466125.3424730337, 1536492.188245948 466034.2321785422, 1536178.27867588 465851.7601521308, 1535801.345727604 466420.6955223241, 1535081.6675827536 466819.39344944444, 1535002.5092784201 466863.24870489363, 1534544.773152154 467116.8511622053, 1534059.8651834305 467329.2403485713, 1533866.1786706701 467414.0783477771, 1532887.0194561323 467304.85233594215, 1532421.7771598448 466358.31275516446, 1532046.6828747927 465242.09349421033, 1530757.436564805 465567.74813321244, 1529961.062712501 465563.24468273163, 1529884.3502328456 465824.1177996602, 1529337.646945052 467683.4256325522, 1529230.3525074015 468048.36012289434, 1529527.0414020806 468959.5586686454, 1529452.32244995 469800.27168661356, 1529017.3990552595 470927.2303354916, 1528934.3447427433 471142.4496481952, 1528542.4392396898 471922.2326149061, 1528123.0948694146 472756.66935141955, 1528075.2668127762 472851.8443185526, 1528059.6184697556 472878.3972239257, 1527424.039283395 473956.93402849557, 1526788.4517541432 474127.9687039245, 1526497.573762367 475173.03862392233, 1526426.140804435 475801.4512685123, 1526360.7904523253 476382.2020869301, 1526359.6478407097 478657.8214995491))",1277.0,1105.0,182845698,POINT (1538544.3655317458 470974.24729912326),2.6234001335605553e-05,0.7555228513016196,2.6205061904092503e-05,0.7550919488703545
24025301205,"POLYGON ((1502230.3993937927 660483.1102620845, 1504472.7626839844 660692.42214142, 1504557.9985173633 660694.5147664067, 1505430.5625988306 660731.2714291046, 1505616.5562263767 660735.943993687, 1507092.3469007502 660364.9384461681, 1507445.3187079865 658263.6067189786, 1507212.8059768577 657501.625237889, 1506729.8585510775 656139.6331512454, 1506590.6205753202 655733.5208699945, 1506210.6261020193 655502.9934874615, 1505950.1990649637 655441.6600807226, 1505515.0038066893 655341.8634014289, 1504725.878928451 655715.1579508999, 1504367.988293458 656039.9617486601, 1503851.742837612 656969.001169137, 1503753.3253937466 657143.4812529382, 1503163.9715726562 657771.8380419596, 1503059.0583248565 658062.1092614001, 1503054.4990417236 658296.6625055821, 1503133.3826782343 658814.5038299287, 1503109.1639249036 659073.3175335051, 1502368.5089404837 660091.0842292291, 1502230.3993937927 660483.1102620845))",2050.0,644.0,182849084,POINT (1504963.0783204231 658101.180911328),3.7521973795024274e-05,0.7915044149919583,3.7521973795024274e-05,0.7915044149919583
24035810901,"POLYGON ((1492842.7031997198 452514.16281632544, 1493522.234359121 458527.40924345737, 1493654.3492710378 459696.8631448862, 1493729.4702122344 460361.86509982066, 1493741.0285558582 460464.18763602595, 1493795.84097899 462145.0753259245, 1493822.3156237043 462957.0467476496, 1493880.5526063202 464066.1111970431, 1493909.6281951016 464153.2134168423, 1495703.0793128724 469527.1082995678, 1496080.6902953607 470658.88856528635, 1497995.3119791106 474282.5923190277, 1499725.1474745318 477004.41192999185, 1499979.2667181306 477066.25599621737, 1501105.5484555454 477340.392492675, 1501514.2924715783 478130.80082537746, 1501381.2390819003 478870.66489421576, 1501354.2937032788 479020.50391868816, 1501463.660340938 479745.3418378796, 1505181.7618242062 478610.51021464047, 1505584.053866562 478492.219343264, 1509505.5948307007 477358.78027222055, 1510393.4713256676 477171.7761061764, 1510569.0897532937 477145.072526458, 1510320.9278680047 476768.03613565903, 1510284.9118148957 476159.88616578374, 1510634.3363986048 474522.49377143325, 1510839.9558081983 474144.55391336046, 1511871.0430331533 473060.90952595504, 1511590.401643676 472207.94829355937, 1511244.603186647 471617.0897043623, 1509982.9002139156 470606.95522518235, 1509275.137301612 469926.68744967296, 1509170.037935704 469273.21953872335, 1508506.0061377417 466562.0892086148, 1508400.101215056 465483.5837649125, 1508235.0243018991 463801.86166281457, 1508187.6737533063 463593.1750715038, 1507703.69352797 458546.8956479212, 1506771.059993129 458277.9766641444, 1506760.0224803162 458274.79430154455, 1506666.050998148 457297.64183762955, 1506503.822495043 456353.4872482688, 1507017.9254204715 455448.2664658118, 1506580.6033208414 455141.9691820585, 1506386.8284716222 453999.81452787924, 1504659.1283161337 453945.44489130285, 1504656.2696228789 454631.26292332716, 1504655.465145222 454824.25639201707, 1504481.4685376065 455496.75732793845, 1504117.324026434 455989.72238720616, 1503764.1025816496 456467.91443618736, 1503422.164033729 456527.27168631856, 1503019.397856406 456597.1941425946, 1502465.8908438825 456530.0476270502, 1501837.1004059643 456453.7830804345, 1501160.8326123029 455727.6165511499, 1500763.4081920628 455300.895327765, 1500061.5109364379 454150.73762365885, 1500141.4156653283 453935.5616566576, 1500647.7540717209 452572.12714400503, 1500653.6004528957 452570.4278290859, 1501686.9293461824 452270.10359509446, 1501256.425860885 452027.6835013917, 1500947.0955027137 449871.86747885303, 1501240.5750625012 448723.0400270609, 1501260.2487472359 448646.030942753, 1500874.9883692265 447733.0527602454, 1500689.025913668 447292.3901674914, 1499922.6598908468 447569.20719221147, 1498910.8381496647 448319.47430587956, 1498320.309257429 449345.94981633045, 1498298.5522501492 449323.9415431018, 1497648.1067331387 449341.1458458305, 1497307.575045813 449401.3626733945, 1497447.643017408 450912.73349945765, 1497295.2812303088 451687.0486378634, 1496628.8622005144 453763.0374871174, 1495821.520333387 453327.9188973144, 1495067.9866769244 452359.6382353039, 1494821.7821898295 451475.79389627674, 1493570.253483091 449468.98433363513, 1492940.5612147937 449221.7368814453, 1492842.7031997198 452514.16281632544))",1618.0,1104.0,182850074,POINT (1502042.6218061273 462153.4085764644),2.497530261220312e-05,0.6645683184103046,2.4934363752951736e-05,0.6639307081416959
24025301402,"POLYGON ((1496458.714381117 631596.2577831865, 1496634.7122357306 632159.5586854154, 1497090.7421625725 632685.1613900543, 1496957.0657269552 633160.2848417598, 1497006.4686295046 633522.7074395805, 1497439.8326735245 634052.1614832063, 1497525.5918047342 634072.4467808873, 1498089.2568286536 634751.4638474103, 1498188.6374970372 635626.3917623486, 1498610.6221723477 635492.8400903833, 1499069.8716620028 635598.8807090423, 1500391.4001706692 636184.0054165985, 1501544.290881244 636369.4651839467, 1502577.0204647088 637252.7329965857, 1503323.7460406737 636189.8828268163, 1503733.7687539435 634433.930744857, 1504478.9606735017 633594.7625028334, 1500564.028368059 631421.5385856553, 1498777.2352188306 630305.2377240257, 1498266.6151303933 629823.6515113702, 1497613.83666979 628929.7994941432, 1497525.2524419737 629103.1410762587, 1497179.6631600608 629779.4153727086, 1497079.0128245978 629795.3679401809, 1497063.1777965527 629797.8777494031, 1496963.9572486477 630656.815196656, 1496526.1680194752 630619.0816637077, 1496571.854349585 631186.9155078247, 1496458.9473793085 631325.9829488447, 1496458.714381117 631596.2577831865))",1087.0,418.0,182886731,POINT (1500085.433477265 633768.9199701352),4.003509254964159e-05,0.8046858287570556,4.001828388295672e-05,0.8045284651446079
24025304102,"POLYGON ((1433470.7492613653 748563.3677456876, 1438570.989306976 748600.6748915042, 1440781.5652386537 748617.160922141, 1445651.7568615892 748654.1564326354, 1448183.782432236 748673.7614277342, 1455272.8403706308 748712.2368449573, 1463922.981570149 748746.5113157504, 1469182.1780728572 748768.7750763245, 1469587.5043399492 747904.8212337083, 1470736.0206020991 747292.5733501135, 1471393.107263948 746585.526114489, 1473464.0348636357 745116.110382625, 1474162.1254195285 743504.4779607749, 1474272.6224404674 742492.0684046164, 1476296.9364319646 740202.5655822923, 1477253.5266358566 739448.771000224, 1477484.2265861835 739109.2738808615, 1477777.9736017114 738638.674876891, 1477904.4588140994 738357.8907801978, 1478479.647905037 736410.4503946417, 1478405.3757251543 735055.89594158, 1478574.1345901387 733770.3093456728, 1478395.489926251 733101.7729185311, 1478445.343350495 731615.8015247034, 1478612.3282230566 730955.6949447521, 1475178.8312113378 728486.413089589, 1474566.975409323 728362.3282108487, 1469521.7227880855 728633.698043577, 1469074.3305538986 728591.2583314605, 1468503.5474031607 728097.8161252288, 1467444.2378362902 729984.2444524831, 1467311.9893624233 730579.423399134, 1466536.431291433 730246.1697959518, 1465880.9244462806 730642.9630820679, 1464882.1674824206 730488.3857674425, 1463967.427800229 730120.1412225051, 1461913.9256891692 729888.8069465583, 1461079.0228487076 729578.6882717173, 1460535.1170091818 729869.5271068504, 1459441.861663403 729638.1179367488, 1457769.132338595 728871.2450217057, 1457244.6400677178 728719.2893288684, 1456415.150204455 727477.8717046422, 1456001.4618804634 727191.4127040167, 1455490.6898556289 727398.7567674654, 1454756.0396045563 728326.5222256855, 1454879.3536990222 729341.3817191174, 1454702.854470668 729337.4892802214, 1452556.3611380225 728116.6217581976, 1452090.4846385536 728205.1565350192, 1449316.0420899969 726113.0629046288, 1449054.8923365436 725768.5156162799, 1448215.3855621216 725795.7578576927, 1447997.9062039226 725549.4451602254, 1447105.0934441653 725914.4995112085, 1446669.1378607946 725608.0395247932, 1444125.6329219427 724909.2928166002, 1442254.5508472344 723513.6670370979, 1442165.853063297 722788.2934651214, 1441600.323796259 721962.5265716709, 1440584.8880244293 721273.6807063948, 1440261.3442378687 720926.7279875629, 1439116.1909711992 720541.4717173508, 1438064.288683805 720430.6631858363, 1437962.3942008426 719324.9297671316, 1437573.5022028615 717811.2583603093, 1437664.05560941 717089.3277183671, 1436437.0039031955 717288.0996972156, 1435539.4141605715 717214.2026074125, 1434544.6612082624 717610.5276673926, 1434290.5537709156 724383.5450830401, 1434325.6463545042 727251.3662738192, 1434097.1421266315 735123.6073725009, 1433954.3343813417 735442.4125658452, 1433856.7687377778 738096.163201522, 1433453.8655179844 748563.2728140339, 1433470.7492613653 748563.3677456876))",1614.0,446.0,182897614,POINT (1453479.8659581523 736686.155827389),2.6797366502176743e-05,0.8257029987696776,2.6797366502176743e-05,0.8257029987696776
24025301704,"POLYGON ((1520625.6574610963 661473.2402543336, 1521885.323568414 662188.312743937, 1523577.7074875059 662826.1252484655, 1523623.5634894155 662741.6268329883, 1523979.783047006 662054.991677836, 1524103.8843020152 661723.7993766466, 1524880.6804880737 661831.827313306, 1525296.0331686672 660348.6823100225, 1524706.9648146434 660543.8021693389, 1524358.2341120418 660040.7912764832, 1524124.6692732826 658815.3144501825, 1524382.6421446644 658514.0026717149, 1526227.2798947794 658448.7483100949, 1526790.8428863804 658747.3962833552, 1526951.348622154 659612.0293038491, 1527277.35096542 659856.2561814891, 1527544.3601370612 659524.0883655864, 1528461.4176388087 658060.143660557, 1523472.3897525386 654730.1874715785, 1523335.8434703378 654992.0680732023, 1523444.9920183355 655179.465731569, 1523777.353366648 655382.1724916783, 1523907.1332482889 655704.1553386713, 1522485.251154501 657259.9523436704, 1522477.940746171 657256.2500611257, 1521946.1127169556 658044.5599018028, 1521143.305376828 658622.687665955, 1521103.9279185308 659999.6446465154, 1520634.0314656075 660891.2090836413, 1520625.6574610963 661473.2402543336))",1524.0,877.0,182911862,POINT (1523981.1966489388 658863.3031081121),4.049504175710535e-05,0.7297651989681445,4.04406936694609e-05,0.7293524989914589
